;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Accident;wk_position;Age;Severity;Accident_place;Gender_Hombre;T_Turno de mañana;T_Turno de noche;T_Turno de tarde;Age_Entre 30-50;Age_Mayor 50;Age_Menor 30;Tipo_trab_reduced;Acc_Duración Determinada;Acc_ETT;Acc_Indefinido;Acc_Otros
2320;25249.0;42485.0;1419.0;829.0;1;Mechatroniker;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2321;25249.0;42485.0;1419.0;829.0;1;Toolmaker;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;ETT;0;1;0;0
2322;25685.0;18303.0;1151.0;152.0;1;Longi 2;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2323;25249.0;42485.0;1419.0;829.0;1;gruista;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
2324;25249.0;42485.0;1419.0;829.0;1;Operador auxiliar LCT;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2325;0.0;0.0;607.0;0.0;1;Maquinista tubos;Entre 30-50;Leve;Mantenimiento;0;0;0;1;1;0;0;ETT;0;1;0;0
2326;0.0;0.0;607.0;0.0;1;MAQUINISTA CORTE LONGITUDINAL;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2327;0.0;0.0;607.0;0.0;1;MF LSL 1;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2328;0.0;0.0;607.0;0.0;1;Gruista Subcontrata Pardo Freijo;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2329;0.0;0.0;607.0;0.0;1;Flejador-embalador;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2330;0.0;0.0;607.0;0.0;1;galvanized - hanger;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2331;0.0;0.0;607.0;0.0;1;Empaquetador Tubos;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2332;0.0;0.0;607.0;0.0;1;Empaquetador;Entre 30-50;Leve;Mantenimiento;0;1;0;0;1;0;0;ETT;0;1;0;0
2333;0.0;0.0;607.0;0.0;1;Proceso decapado;Menor 30;Grave;Mantenimiento;0;0;0;1;0;0;1;Indefinido;0;0;1;0
2334;2836.0;2046.0;1212.0;0.0;1;Werkzeugmacher;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2335;0.0;0.0;607.0;0.0;1;wrapping and packing bundles of steel ;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2336;25249.0;42485.0;1419.0;829.0;1;Acumulador;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
2337;0.0;0.0;0.0;0.0;1;Cargador/descargador;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2338;2836.0;2046.0;1212.0;0.0;1;Painting;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2339;2836.0;2046.0;1212.0;0.0;1;EMABALADOR;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2340;25685.0;18303.0;1151.0;152.0;1;Driver for Adam Jones;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2341;0.0;0.0;607.0;0.0;1;Maquinista Trans 003;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
2342;0.0;0.0;0.0;0.0;1;Gruista/soldador;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2343;0.0;0.0;0.0;0.0;1;gruista en nave 6b zona carga;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2344;0.0;0.0;0.0;0.0;1;Maquinista TRANS005;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2345;25249.0;42485.0;1419.0;829.0;1;SI. Auxiliar Evacuación MTM2;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2346;0.0;0.0;607.0;0.0;1;Inspector de Calidad;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2347;0.0;0.0;607.0;0.0;1;Alimentador tubos;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2348;0.0;0.0;0.0;0.0;1;Maquinista linea de corte longitudinal;Entre 30-50;Grave;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
2349;25685.0;18303.0;1151.0;152.0;1;Prozessoptimierer;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2350;0.0;0.0;0.0;0.0;1;Alimentador tubos;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
2351;0.0;0.0;607.0;0.0;1;LONGI 1;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2352;0.0;0.0;607.0;0.0;1;responsible for the shift;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2353;0.0;0.0;607.0;0.0;1;Cargador de entrada;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2354;0.0;0.0;0.0;0.0;1;Pontonero;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2355;25249.0;42485.0;1419.0;829.0;1;road safety;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2356;25249.0;42485.0;1419.0;829.0;1;Operario de mantenimiento;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
2357;0.0;0.0;607.0;0.0;1;Gruista/carretillero;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2358;0.0;0.0;607.0;0.0;1;Handling material;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2359;0.0;0.0;607.0;0.0;1;Entrada por la puerta número 3 del vehículo de carga para su descarga;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2360;0.0;0.0;607.0;0.0;1;Maquinista Adige TS72;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2361;25249.0;42485.0;1419.0;829.0;1;LONGI009;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2362;25249.0;42485.0;1419.0;829.0;1;Power Press Op;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2363;25249.0;42485.0;1419.0;829.0;1;Soldador 001;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2364;25249.0;42485.0;1419.0;829.0;1;Material Handler moving stock around and loading vehicles;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2365;25249.0;42485.0;1419.0;829.0;1;Instandhalter;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2366;25249.0;42485.0;1419.0;829.0;1;maquinista / gruista;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2367;25249.0;42485.0;1419.0;829.0;1;Salida Galvanizado;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
2368;0.0;46113.0;1544.0;0.0;1;Soldador II;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2369;0.0;46113.0;1544.0;0.0;1;Titular Línea Corte Prensa I;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2370;0.0;0.0;607.0;0.0;1;GRUISTA PTA07 PTA08;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2371;2836.0;2046.0;1212.0;0.0;1;EMBALADORA 1;Menor 30;Grave;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
2372;25249.0;42485.0;1419.0;829.0;1;LINEAS DE CORTE LONGITUDINAL;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2373;0.0;0.0;0.0;0.0;1;Gruista entrada;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
2374;25249.0;42485.0;1419.0;829.0;1;carretillero;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2375;25249.0;42485.0;1419.0;829.0;1;Ayudante de perfiladora de Dimeco;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2376;25249.0;42485.0;1419.0;829.0;1;Descargador;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
2377;0.0;0.0;0.0;0.0;1;Verpacker Halle 8;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2378;0.0;0.0;607.0;0.0;1;Staplerfahrer Halle 8;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2379;0.0;0.0;607.0;0.0;1;Gruista de evacuación de maquinas;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2380;2836.0;2046.0;1212.0;0.0;1;Lifting;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
2381;2836.0;2046.0;1212.0;0.0;1;Press Operator/Crane;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
2382;25685.0;18303.0;1151.0;152.0;1;manager;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
2383;25249.0;42485.0;1419.0;829.0;1;Sierra Behringer;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2384;25685.0;18303.0;1151.0;152.0;1;Maschinenführer Presse 3;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
2385;25685.0;18303.0;1151.0;152.0;1;MF1 LONGI;Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2386;25249.0;42485.0;1419.0;829.0;1;Embalador Prensas;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
2387;0.0;0.0;0.0;0.0;1;Camionero externo;Mayor 50;Leve;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
2388;25249.0;42485.0;1419.0;829.0;1;Packing team member ;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
2389;25249.0;42485.0;1419.0;829.0;1;Verlader;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
2390;2836.0;2046.0;1212.0;0.0;1;Working in I T Department;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
2391;2836.0;2046.0;1212.0;0.0;1;welding;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2392;2836.0;2046.0;1212.0;0.0;1;Montador/auxiliar LONGI003;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2393;0.0;0.0;0.0;0.0;1;Maschinenführer 2 LONGI001;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2394;2836.0;2046.0;1212.0;0.0;1;Descargador Galvanizado;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2395;25685.0;18303.0;1151.0;152.0;1;Operario de producción;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2396;25685.0;18303.0;1151.0;152.0;1;Staplerfahrer Halle 3;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2397;0.0;0.0;0.0;0.0;1;Camionero ( PARDO FREIJO) Gruista Gancho C (Gonvauto Galicia);Entre 30-50;Grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2398;0.0;0.0;607.0;0.0;1;MF1 LONGI;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2399;0.0;0.0;607.0;0.0;1;IT-Administrator;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2400;0.0;0.0;0.0;0.0;1;FLEJADOR TRANS002;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2401;25249.0;42485.0;1419.0;829.0;1;manager;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2402;0.0;46113.0;1544.0;0.0;1;Verlader / Staplerfahrer Halle 8;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
2403;0.0;0.0;0.0;0.0;1;Controlador de procesos;Entre 30-50;Leve;Mantenimiento;0;0;1;0;1;0;0;Indefinido;0;0;1;0
2404;0.0;0.0;607.0;0.0;1;GRUA CALDERA;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2405;0.0;0.0;607.0;0.0;1;Operario corte;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2406;0.0;0.0;607.0;0.0;1;Longi 2;Menor 30;Grave;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
2407;0.0;0.0;607.0;0.0;1;Tornero ajustador;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2408;0.0;0.0;607.0;0.0;1;packaging worker;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2409;0.0;0.0;607.0;0.0;1;Operador auxiliar / Montador de árvores de navalhas;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2410;0.0;0.0;0.0;0.0;1;Carga y descarga vagones;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2411;0.0;0.0;0.0;0.0;1;Mitarbeiter Schrottentsorgung;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2412;0.0;0.0;0.0;0.0;1;Maschinenführer 1 Presse 5;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2413;25249.0;42485.0;1419.0;829.0;1;: Operador II;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
2414;25249.0;42485.0;1419.0;829.0;1;Montador LONGI001;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
2415;0.0;0.0;607.0;0.0;1;EMBALADORA LC6;Menor 30;Leve;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2416;0.0;0.0;0.0;0.0;1;Operador de Logística;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2417;25249.0;42485.0;1419.0;829.0;1;MONTADOR;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
2418;25249.0;42485.0;1419.0;829.0;1;GRUISTA PTA008;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
2419;0.0;0.0;0.0;0.0;1;GRUISTA - EMBALADOR;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2420;0.0;0.0;0.0;0.0;1;Troquelista;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2421;0.0;0.0;0.0;0.0;1;Maquinista LONGI003;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2422;25249.0;42485.0;1419.0;829.0;1;Operario máquina III;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
2423;0.0;0.0;0.0;0.0;1;Maschinenführer 1 Presse 3;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2424;25249.0;42485.0;1419.0;829.0;1;Rework Operation;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;ETT;0;1;0;0
2425;25249.0;42485.0;1419.0;829.0;1;Operador de Embalagem / Operador Auxiliar;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
2426;0.0;0.0;607.0;0.0;1;soldador/gruista;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Duración Determinada;1;0;0;0
2427;0.0;0.0;607.0;0.0;1;Inspector de Calidad;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
2428;2836.0;2046.0;1212.0;0.0;1;Carretillero galvanizado;Menor 30;Grave;Mantenimiento;1;0;1;0;0;0;1;ETT;0;1;0;0
2429;0.0;0.0;0.0;0.0;1;Mitarbeiter Produktion;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2430;25249.0;42485.0;1419.0;829.0;1;LONGI06;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
2431;25249.0;42485.0;1419.0;829.0;1;EMBALADORA015;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
2432;25249.0;42485.0;1419.0;829.0;1;Director de produccción;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
2433;25249.0;42485.0;1419.0;829.0;1;Gruista de tubos;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
2434;25249.0;42485.0;1419.0;829.0;1;GRUISTA - CARRETILLERO - PRENSAS;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
2435;0.0;0.0;0.0;0.0;1;Expedição - enlonamento;Mayor 50;Muy grave;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
2436;0.0;0.0;607.0;0.0;1;包装packaging;Entre 30-50;Muy grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2437;2836.0;2046.0;1212.0;0.0;1;FINANZAS - PAGO A PROVEEDORES;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2438;25249.0;42485.0;1419.0;829.0;1;Verificador tubos 601;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
2439;0.0;0.0;0.0;0.0;1;EMBALADORA 1;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2440;0.0;0.0;0.0;0.0;1;Traslados;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
2441;0.0;0.0;607.0;0.0;1;GRUISTA - EMBALADOR;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
2442;25685.0;18303.0;1151.0;152.0;1;Staplerfahrer Halle 3;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2443;0.0;0.0;0.0;0.0;1;Troquelista;Mayor 50;Muy grave;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
2444;0.0;0.0;0.0;0.0;1;LIDER LONGI002;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2445;0.0;0.0;0.0;0.0;1;Maintenance;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2446;0.0;0.0;0.0;0.0;1;Responsable de Calidad, SGI, SPG;Mayor 50;Leve;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
2447;25249.0;42485.0;1419.0;829.0;1;maquinista/gruista;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2448;25249.0;42485.0;1419.0;829.0;1;Maquinista Longi 3;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2449;25249.0;42485.0;1419.0;829.0;1;Empaquetador perfiladoras;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
2450;25249.0;42485.0;1419.0;829.0;1;Auxiliar Trans 4;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2451;0.0;0.0;0.0;0.0;1;Auxiliar;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
2452;25249.0;42485.0;1419.0;829.0;1;Operador de Recolha de Resíduos;Mayor 50;Grave;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2453;0.0;0.0;0.0;0.0;1;Operario de pantógrafo;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
2454;25249.0;42485.0;1419.0;829.0;1;Operador de Embalagem;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2455;25685.0;18303.0;1151.0;152.0;1;Kranfahrer;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2456;25249.0;42485.0;1419.0;829.0;1;empaquetador perfiladora de tubos;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2457;25249.0;42485.0;1419.0;829.0;1;MONTADORA;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2458;25249.0;42485.0;1419.0;829.0;1;Gruista/cargador;Menor 30;Leve;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
2459;25249.0;42485.0;1419.0;829.0;1;Bediener Biele-Wender, Halle 8;Mayor 50;Grave;Mantenimiento;1;0;1;0;0;1;0;ETT;0;1;0;0
2460;0.0;0.0;0.0;0.0;1;Kranführer Halle 0;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2461;0.0;0.0;607.0;0.0;1;Operador Decapado;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2462;0.0;0.0;607.0;0.0;1;Gruista Almacenes;Menor 30;Grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2463;0.0;0.0;607.0;0.0;1;Madera Prensas;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2464;0.0;0.0;607.0;0.0;1;GRUISTA EXTERNO;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2465;0.0;0.0;607.0;0.0;1;none;Entre 30-50;Grave;Mantenimiento;0;1;0;0;1;0;0;Duración Determinada;1;0;0;0
2466;0.0;0.0;0.0;0.0;1;Trasladando bobina;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
2467;25249.0;42485.0;1419.0;829.0;1;GRUA CALDERA;Entre 30-50;Leve;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
2468;0.0;0.0;607.0;0.0;1;AUXILIAR DE LINEA;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2469;25249.0;42485.0;1419.0;829.0;1;welding for polygon;Mayor 50;Grave;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
2470;25249.0;42485.0;1419.0;829.0;1;Montador Prensa 002;Menor 30;Muy grave;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
2471;0.0;0.0;607.0;0.0;1;Maschinenführer 1;Entre 30-50;Muy grave;Mantenimiento;0;0;1;0;1;0;0;Duración Determinada;1;0;0;0
2472;0.0;0.0;607.0;0.0;1;Slitting Operator ;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
2473;0.0;0.0;607.0;0.0;1;Si (empresa externa);Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2474;25249.0;42485.0;1419.0;829.0;1;Mechatroinker;Menor 30;Muy grave;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
2475;0.0;0.0;0.0;0.0;1;Maschinenführer 2 Presse 2;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
2476;0.0;0.0;0.0;0.0;1;包装packaging;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
2477;25249.0;42485.0;1419.0;829.0;1;UTILLERO GALVANIZADO;Menor 30;Muy grave;Mantenimiento;1;0;0;1;0;0;1;ETT;0;1;0;0
2478;25685.0;18303.0;1151.0;152.0;1;crane operator;Entre 30-50;Grave;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
2479;0.0;0.0;607.0;0.0;1;Expedição - enlonamento;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2480;0.0;0.0;607.0;0.0;1;EMBAL015;Menor 30;Grave;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
2481;0.0;0.0;607.0;0.0;1;Ayudante LONGI004;Entre 30-50;Leve;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2482;0.0;0.0;607.0;0.0;1;Movimiento de carretilla elevadora;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2483;0.0;0.0;0.0;0.0;1;Longi 2;Mayor 50;Grave;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
2484;25685.0;18303.0;1151.0;152.0;1;Colgador;Entre 30-50;Muy grave;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
2485;0.0;0.0;0.0;0.0;1;Crane driver;Entre 30-50;Muy grave;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
2486;0.0;0.0;607.0;0.0;1;Operario Puente grúa;Mayor 50;Leve;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
2487;0.0;0.0;607.0;0.0;1;OPERARIO DE CARGA;Mayor 50;Muy grave;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2488;0.0;0.0;607.0;0.0;1;Entrada Decapado;Entre 30-50;Grave;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
2489;25249.0;42485.0;1419.0;829.0;1;Ayudante de circular;Entre 30-50;Leve;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
2490;2836.0;2046.0;1212.0;0.0;1;carretillero;Mayor 50;Leve;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
2491;0.0;0.0;0.0;0.0;1;SI;Menor 30;Grave;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
2492;25249.0;42485.0;1419.0;829.0;1;mantenimiento mecánico;Mayor 50;Grave;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
